timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1499326236943,Thu Jul 06 00:30:36 PDT 2017,163,359,7,2,1,"In Taupo Penny Homes can make homes which sell for under $400,000.  Get developers like this company to build elsewhere"
1498798151030,Thu Jun 29 21:49:11 PDT 2017,137,0,47,3,1,"Until real wages and income rise, housing (whether rented or bought) will remain unaffordable for many."
1498798098567,Thu Jun 29 21:48:18 PDT 2017,136,0,57,4,1,"Innovative methods for housing need to be encouraged and monitored by local and national government. Such as laneway houses, tiny houses and co-housing arrangements."
1498704385841,Wed Jun 28 19:46:25 PDT 2017,127,255,36,20,1,Higher rates and land taxes should be charged on holiday homes which contribute to whole communities being emptied of residents.
1498704539161,Wed Jun 28 19:48:59 PDT 2017,129,255,27,27,1,Government should stop all foreign investment and advise that properties will be purchased by them at the (lower) purchase or market price.
1498560431923,Tue Jun 27 03:47:11 PDT 2017,117,236,41,15,1,There should be a rent ceiling aligned to average wage per household so landlords can't keep on raising the rent.
1497605835220,Fri Jun 16 02:37:15 PDT 2017,64,74,115,4,1,It is important that focusing on lowering costs (e.g. materials) doesn't make us lose sight of housing quality.
1497776597342,Sun Jun 18 02:03:17 PDT 2017,75,0,0,0,-1,The tax system needs to be changed so that returns on property investments don't disadvantage (prospective) homeowners compared with those who own and rent multiple properties.
1499329800319,Thu Jul 06 01:30:00 PDT 2017,164,362,13,0,1,"Shelter and accomodation are basic human requirements, having this available to evenryone in NZ should be a priority."
1499310584107,Wed Jul 05 20:09:44 PDT 2017,162,346,3,8,1,a person should not be allowed to own more than one house.
1499310486258,Wed Jul 05 20:08:06 PDT 2017,161,346,1,0,-1,Cheap money through low interest rates from overseas money (from banks) have created most of the problem.
1499310104601,Wed Jul 05 20:01:44 PDT 2017,160,252,1,0,-1,"We need more intensive, energy efficient and livable dwellings built to meet demand for housing in cities and reduce sprawl and traffic"
1499309463317,Wed Jul 05 19:51:03 PDT 2017,159,339,17,7,1,Capital gains tax should be payable on all property sales.  There is no good reason to exempt the family home and good reason not to.
1499306795368,Wed Jul 05 19:06:35 PDT 2017,158,337,22,5,1,Shift tax emphasis from income to assets
1499210809438,Tue Jul 04 16:26:49 PDT 2017,155,323,5,17,-1,"This is a really dumb type of forum, the comments are too short to say anything useful. Soundbite thinking for the mental gerbil generation."
1499229474525,Tue Jul 04 21:37:54 PDT 2017,157,330,18,6,1,There should be a cap on how many residential properties any private entity may own.
1499229448656,Tue Jul 04 21:37:28 PDT 2017,156,330,4,24,1,"When land for housing is so scarce, it is wrong for the Crown to own as much land as it does that is not used for housing."
1499210185404,Tue Jul 04 16:16:25 PDT 2017,154,328,8,11,1,That is the symptom.  Property speculation increases or decreases with the level of Interest Rates and the all time lows foster this.
1499210013696,Tue Jul 04 16:13:33 PDT 2017,153,328,16,9,1,The massive global housing boom has been related to the Interest rates being at all time lows for too long.  Extreme low rates = booms.
1499209603755,Tue Jul 04 16:06:43 PDT 2017,152,314,30,0,1,Government leaders using semantic gymnastics to deny  the housing crisis distract from the serious long term  social ills it is causing
1499202740508,Tue Jul 04 14:12:20 PDT 2017,151,325,22,2,1,"If an 'affordable' houses cost no more than 3 times the median/average household income, more than half the new houses need to be affordable"
1499141496927,Mon Jul 03 21:11:36 PDT 2017,150,315,27,1,1,An average household income should be enough to buy an average-priced house.
1499140945589,Mon Jul 03 21:02:25 PDT 2017,149,314,28,2,1,Reducing  regulations and allowing self regulation in the building industry  risks enabling  a Grenfell Tower like disaster to occur in NZ
1499139839588,Mon Jul 03 20:43:59 PDT 2017,148,314,18,4,1,Supply of public land for development should have 20% for affordable housing but   the 20% requirement should be monitored effectively
1499062304168,Sun Jul 02 23:11:44 PDT 2017,147,304,15,11,1,Body corporate rules make apartment ownership unattractive
