timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1503491937484,Wed Aug 23 05:38:57 PDT 2017,70,0,37,6,1,"We should adopt these four steps recommended by BINZ to progress a UBI:
1. Replace the jobseekers benefit with an income neutral UBI; 2. index this UBI by inflation, growth, and increases in productivity; 3. introduce a kids' basic income; 4. expand on the Government's voluntary relocation scheme to make replacing the accommodation supplement more feasible in the future."
1503482939572,Wed Aug 23 03:08:59 PDT 2017,69,169,1,0,0,"Everyone deserves the opportunity to better themselves, but greed is an addiction. Let's stop debating 'min wage' and discuss a 'max wage'!"
1503400709815,Tue Aug 22 04:18:29 PDT 2017,63,0,46,6,1,"UBI has clear benefits, but like most major policy decisions it also has risks. This does not mean we should not go ahead with it, but that we need to plan to manage any risks that arise."
1503204429263,Sat Aug 19 21:47:09 PDT 2017,56,128,1,0,0,There are ways to fund a UBI apart from tax e.g. some sort of  government quantatitive easing as in Bill Mitchell's Modern Monetary Theory
1502652903335,Sun Aug 13 12:35:03 PDT 2017,30,0,32,94,1,"We should not implement a UBI until we have a well funded ‘Swedish style’ social welfare system with allowances for the most vulnerable, more generous employment laws and free university education"
1502652450312,Sun Aug 13 12:27:30 PDT 2017,0,0,152,7,1,NZ needs a new system that better guarantees the welfare of the least well off and those facing insecure work conditions.
1503460972734,Tue Aug 22 21:02:52 PDT 2017,68,165,1,0,0,Society is equally indispensable in the creation of economic wealth as the initiating party in all cases.
1503401004643,Tue Aug 22 04:23:24 PDT 2017,67,0,22,16,1,UBI would need to be adequately funded to include investment into treatment of addictions.
1503400789540,Tue Aug 22 04:19:49 PDT 2017,66,0,47,5,1,"Assuming that the NZ economy produces enough to support all New Zealanders, a UBI seems the fairest way to provide that basic support"
1503400765899,Tue Aug 22 04:19:25 PDT 2017,65,0,25,15,1,UBI could be funded by some form of government quantitative easing rather than by taxes.
1503400739878,Tue Aug 22 04:18:59 PDT 2017,64,0,47,3,1,With unemployment projected to reach 40% in the next 10 - 20 years we need something in place ready for that to happen
1503400686756,Tue Aug 22 04:18:06 PDT 2017,62,0,34,9,1,It is possible that provision of a UBI could be done in a manner which does not increase overall government expenditure
1503400655360,Tue Aug 22 04:17:35 PDT 2017,61,0,43,6,1,UBI is important to a fully functioning democracy. Voters cannot give due attention to politics when they have to worry about where the next meal is coming from or whether they will be able to pay their electricity bill.
